super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count
2899,Wagner College,New York,NY,114400,58000,5.1794524,3.2166932,42.187794,0,2.1850965,0,-1.9325898,-5.2024179,379.3333333
2073,Goucher College,Baltimore,MD,106300,41800,6.1656737,4.945766,35.34494,2.0325427,2.1792538,0.12531996,0.286228,-3.7083302,278.3333333
9962,Luna Community College,Las Vegas,NM,27700,19900,36.673824,0.14807089,5.9410262,0.031802561,2.1788013,0.011663215,-11.111446,-16.984583,167.3333333
3279,Juniata College,State College,PA,92100,49500,4.5758195,1.2516074,47.554188,2.3799028,2.1759939,0.10890006,-0.057066798,-4.8146734,292.6666667
2233,Worcester Polytechnic Institute,Boston,MA,109500,85200,3.2200336,1.9953896,67.571968,3.620331,2.1758401,0.11657587,0.53683478,-1.5255963,598
3931,Northwest College,Cody,WY,60800,28300,13.950105,0.16764033,15.591809,0.082321048,2.1750736,0.011483872,-5.9960032,-12.532682,337
30344,Conservatory Of Recording Arts & Sciences,Phoenix,AZ,76800,38200,7.3527956,0.24439909,29.576513,0.25773552,2.1747005,0.018950766,4.9135461,16.332596,124
2777,Medaille College,Buffalo,NY,72100,35700,11.236469,0.35866106,19.337433,0,2.1728449,0,4.2878437,1.4118418,152.6666667
1031,Northeast Alabama Community College,Gadsden,AL,53200,30400,17.717339,0.085372739,12.263535,0.059671119,2.1727719,0.010572134,2.5090809,6.189712,294.5
6977,Great Basin College,Elko,NV,77300,28800,11.967289,0.29440624,18.140442,0,2.1709192,0,-1.9520873,-6.1594868,246.6666667
-1,Colleges with insufficient data,,,50500,27700,22.531696,0.62608749,9.6303377,0.17288718,2.1698785,0.038954411,,,325296
1489,Florida State University,Tallahassee,FL,100500,46400,6.3315511,2.3159029,34.1931,0.77724427,2.1649535,0.049211621,-1.6177161,-5.3913097,5337
1467,Bethune Cookman University,Deltona,FL,43000,32500,23.405243,0.055840913,9.2442579,0.030260958,2.163641,0.007082651,-2.881552,2.4718635,434
3805,Yakima Valley Community College,Yakima,WA,55900,29700,17.621155,0.007830454,12.26271,0,2.160831,0,-1.7615637,0.58744758,793
1946,Tabor College,Newton,KS,74000,32800,5.557858,0.87480807,38.82214,0.21265803,2.1576793,0.011819232,-0.37990886,1.149596,106
1355,Lamar Community College,Pueblo,CO,48500,27600,21.668657,0.24713303,9.9544716,0,2.1570003,0,-6.7460923,-13.094857,142
1444,George Washington University,Washington DC,DC,137300,63900,5.104156,9.6516724,42.251812,2.442157,2.1565983,0.12465151,-2.6410692,-6.2173982,2117.666667
3008,Valley City State University,Jamestown,ND,62700,41800,11.091972,0.075762995,19.425087,0.005981058,2.1546252,0.000663417,-3.2640457,-16.093342,147.6666667
1092,University Of Central Arkansas,Little Rock,AR,77200,38800,10.891716,0.52578253,19.78175,1.0380648,2.154572,0.11306307,0.45249477,3.1970098,1487.666667
3665,West Texas A&M University,Amarillo,TX,74600,39900,10.390026,0.23893084,20.727842,0.72282428,2.1536281,0.075101629,-2.8299284,-2.6558528,906.6666667
3484,Covenant College,Chattanooga,GA,86400,32300,7.2564373,3.5558159,29.66157,2.0998273,2.1523731,0.15237264,-2.4342051,-3.8203542,206
33283,Franklin Career Institute,New York,NY,25100,14400,49.979462,0.27763093,4.3059802,0.036804993,2.1521056,0.018394938,-20.665297,-18.828115,60
2077,Johns Hopkins University,Baltimore,MD,142300,75000,3.6704926,8.8066912,58.615566,14.696969,2.1514802,0.53945118,-0.49634627,-1.8725981,927.3333333
4625,Delgado Community College,New Orleans,LA,43800,25500,28.750584,0.15217201,7.4676185,0.092081949,2.1469839,0.026474098,-4.6007013,1.10313,2348.333333
12182,Chattahoochee Valley Community College,Columbus,AL,48300,27400,22.959557,0.30609587,9.3500595,0.056266755,2.1467323,0.012918598,3.0802658,9.6271629,263
3419,Charleston Southern University,Charleston,SC,70500,36900,11.976121,0.602341,17.914543,1.1740363,2.1454673,0.140604,-2.0198979,-1.4134469,368
2441,University Of Southern Mississippi,Hattiesburg,MS,76700,37200,12.657896,0.96025521,16.938166,0.66292512,2.1440153,0.083912365,1.9337218,4.3114371,1622.666667
1580,Mercer University,Macon,GA,90000,46400,7.822288,2.2415485,27.377474,1.4763956,2.1415448,0.11548791,-1.308791,-3.9197273,580.6666667
20735,University Of Arkansas Community College At Batesville,Batesville,AR,48700,21400,22.807526,0.10824578,9.3885479,0.023122029,2.1412957,0.005273563,0.71930641,8.8562307,188.3333333
1335,Victor Valley Community College,Los Angeles,CA,62600,25200,17.720585,0.12299065,12.079613,0.12948638,2.140578,0.022945743,4.0724492,6.7613273,1378.666667
2651,Eastern New Mexico University,Clovis,NM,47200,27500,22.382048,0.18616323,9.5608931,0.15556574,2.1399238,0.034818798,-4.0019035,-7.7154531,976
3714,Hampton University,Newport News,VA,79500,45900,7.9551892,0.60856336,26.892084,0.47313204,2.1393161,0.037638545,-0.24870691,-5.3909101,922.6666667
9704,North Seattle College,Seattle,WA,71200,28800,11.944085,0.77231526,17.906593,0.046812996,2.1387789,0.005591384,-1.020317,-6.174252,438.6666667
11210,Bunker Hill Community College,Boston,MA,49500,29300,19.770063,0.6344828,10.817116,0.24286613,2.1385505,0.04801479,6.3787727,5.8564548,684.6666667
40,Louisiana State University System,Baton Rouge,LA,94300,44000,8.6616974,1.9956596,24.682886,1.6826086,2.1379569,0.14574248,-1.7910056,-4.1579919,6189.333333
6750,Valencia College,Orlando,FL,62000,29600,15.688421,0.71210301,13.627251,0.25563082,2.1379004,0.040104438,2.1962402,6.1827497,4958
11163,University Of Texas At Tyler,Tyler,TX,80500,40600,7.4876251,0.99435925,28.547768,0,2.1375499,0,0.38721067,-4.1976175,182.6666667
25693,"Le Cordon Bleu College Of Culinary Arts of Dallas, TX",Dallas,TX,64800,30200,13.342735,1.2705333,16.012711,1.6351562,2.1365335,0.21817456,9.1570482,10.628466,87.33333333
3575,Howard Payne University,Brownwood,TX,69200,36800,10.496196,0.36101952,20.33717,0.29992953,2.1346292,0.031481192,-2.4946992,-5.4159327,267.3333333
4713,"Three Rivers Community College of Poplar Bluff, MO",Poplar Bluff,MO,46700,24500,22.633379,0.12620562,9.423275,0.25222448,2.1328053,0.057086926,2.3645668,5.8156261,621.3333333
2991,Lake Region State College,Devils Lake,ND,54300,36800,15.430665,0.23598075,13.790235,0,2.1279249,0,-5.8159323,-12.535787,242.6666667
2219,Tufts University,Boston,MA,187900,73100,3.42082,14.427018,62.166512,10.319595,2.1266046,0.3530148,-0.006785888,-1.8022511,1109
1621,Lewis-Clark State College,Lewiston,ID,66000,31800,12.525315,0.2926946,16.977716,0.028941356,2.1265128,0.003624996,-4.409699,-9.311635,355.3333333
86,University Of Illinois System,Decatur,IL,109000,59700,5.0846786,2.0003836,41.679428,2.0886469,2.1192648,0.10620097,1.2692698,1.0385287,9114.666667
1089,Arkansas Tech University,Russellville,AR,63200,35100,13.475392,0.41111043,15.711419,1.0205972,2.1171753,0.13752948,1.0841078,-0.063226201,951
25943,CollegeAmerica Denver,Denver,CO,43500,20100,23.756598,0.40832424,8.8999186,1.583192,2.1143179,0.37611255,3.0507891,2.4045308,83
2408,Holmes Community College,Kosciusko,MS,41500,25400,30.951981,0.24553128,6.8282619,0.021935442,2.1134822,0.006789454,-8.9622622,-4.9226055,801
3541,Angelo State University,San Angelo,TX,68400,38500,11.666122,0.3909629,18.082207,0.023366926,2.1094923,0.002726014,-2.0008759,-3.3578742,1090
8228,Seward County Community College/Area Technical School,Liberal,KS,60600,33700,11.904278,0.30955487,17.706802,0.011556443,2.1078668,0.001375711,-0.11452004,2.9996374,245
20739,Wor-Wic Community College,Dover,MD,57700,28900,18.986471,0.34647253,11.094049,0.030743884,2.1063683,0.005837178,-3.9852333,-3.9871519,421.5
2608,Georgian Court University,Toms River,NJ,83300,41000,9.3659353,1.305658,22.464931,0,2.1040511,0,2.1840978,2.8156431,152.3333333
1100,John Brown University,Fayetteville,AR,86800,35300,8.2645531,1.8353353,25.419872,0.036030818,2.1008391,0.002977786,-2.1997747,-5.9549775,234.5
2870,Jefferson Community College,Watertown,NY,56800,28400,16.422865,0.16235393,12.787554,0.30605245,2.1000826,0.050262578,-2.0979006,-4.838798,677.3333333
30113,"California State University, San Marcos",San Diego,CA,93600,44400,9.0011168,2.2105,23.293791,0,2.0967011,0,-2.3136115,-4.3936696,427.6666667
3502,Lincoln Memorial University,Middlesborough,TN,69000,40600,14.471367,0.4094747,14.479492,0.052947488,2.0953803,0.007662225,-5.5456533,-4.3062062,111
3928,Casper College,Casper,WY,68000,36200,10.91931,0.34414971,19.17425,0,2.0936956,0,-3.7647929,-12.235408,489.3333333
125,University Of Massachusetts System,Springfield,MA,100000,51700,5.7736897,1.1134545,36.247654,1.0910347,2.0928268,0.06299296,0.37723908,-0.37300912,6839.333333
1556,Brenau University,Gainesville,GA,87000,34600,6.7651329,3.22752,30.907478,0.022872655,2.0909321,0.001547366,5.8714108,12.004776,114.6666667
2168,Cape Cod Community College,Boston,MA,67700,27300,12.728192,0.74124014,16.408426,0.014571959,2.0884962,0.001854747,0.17716128,-2.0071359,739
1426,Yale University,Bridgeport,CT,199700,76000,3.6328011,17.610744,57.303078,10.596573,2.0817068,0.3849524,0.24886627,-0.049553726,1210
1866,Graceland University,Creston,IA,77200,39300,10.816111,0.0505221,19.241962,0.092329949,2.0812321,0.009986511,-5.5067358,-5.7531338,170.5
1514,Polk State College,Lakeland,FL,59500,29700,16.730318,0.27204418,12.424182,0.16489737,2.0786052,0.027587853,-1.7090281,-0.40236506,1263
1574,Georgia State University,Atlanta,GA,82200,38900,9.3061905,1.0490732,22.334484,0.44640642,2.0784898,0.041543432,2.2270794,5.6566257,2384.333333
1260,Palomar College,San Diego,CA,73500,31500,11.757648,0.76196629,17.672207,0.33619145,2.0778358,0.03952821,-4.2151952,-7.3145366,3595.333333
10652,Pasco - Hernando State College,Tampa,FL,51100,25200,19.733507,0.13715106,10.525184,0,2.076988,0,-3.1427531,-7.7148938,930
7096,College Of The Mainland,Houston,TX,68700,30400,15.082945,0.18317406,13.755139,0,2.0746801,0,-1.7606725,-1.9416511,609
2616,Monmouth University,Toms River,NJ,110000,51900,5.4560876,2.2766531,38.006294,0,2.0736568,0,-1.2125864,-4.5488305,785
3631,Tarleton State University,Stephenville,TX,75900,41000,9.1978436,0.6537419,22.480278,0.71560991,2.0677009,0.065820679,-2.4362593,-5.2610779,960.6666667
3026,Central State University,Dayton,OH,40300,25200,23.948643,0.00711185,8.6268263,0,2.0660079,0,2.4916987,2.9989548,266
4481,Ohlone College,San Francisco,CA,91100,38500,7.1223803,0.67943281,29.00564,0.83419651,2.065892,0.059414648,4.5473909,5.3405051,1059.333333
31,Dallas County Community College District,Dallas,TX,59200,32300,15.445296,0.55633032,13.343059,0.32942173,2.0608749,0.05088016,2.244761,6.2880559,8513
2829,St. Lawrence University,Watertown,NY,108400,49400,6.0530481,5.2158856,34.036777,3.338541,2.0602624,0.20208351,-1.9243704,-4.0830588,469.3333333
22949,Institute Of Audio Research,New York,NY,49200,22100,18.689362,0.96228057,11.021738,0,2.0598924,0,-4.6264119,-15.925378,168.5
3606,Sam Houston State University,Huntsville,TX,84000,43000,9.0871248,0.54395813,22.619585,0.39498812,2.0554698,0.03589306,0.32666358,-0.5755502,1829.666667
1101,University Of Arkansas At Little Rock,Little Rock,AR,62900,30900,14.949626,0.24463356,13.749084,0,2.0554366,0,-1.8162086,-3.0223806,800.3333333
2854,SUNY College Of Technology At Alfred,Olean,NY,66700,38400,12.156185,0.40668523,16.908049,0.40720561,2.0553737,0.049500667,-0.16125378,-1.831966,661.6666667
3378,University Of Pennsylvania,Philadelphia,PA,175300,91800,3.5353341,15.717262,58.056877,14.458158,2.0525045,0.51114416,0.12114222,-0.75424767,2228
3648,Tyler Junior College,Tyler,TX,57400,29800,19.09116,0.43405849,10.744457,0,2.0512414,0,-1.4825842,2.3399284,1694.666667
2342,St. Catherine University,Minneapolis,MN,84800,41500,7.3180599,1.983272,28.004847,0.03427342,2.0494115,0.00250815,1.4777569,0.20284921,314.6666667
25228,Fox College,Chicago,IL,70500,28000,12.217592,0.46179128,16.763775,0.19148685,2.0481298,0.023395082,-4.4854822,-10.499375,79
2994,Minot State University,Minot,ND,64400,38000,9.3943577,0.27470908,21.798105,0.63482893,2.047792,0.059638098,-4.0839725,-14.040139,547
3808,"Bethany College of Bethany, WV",Steubenville,WV,77600,42400,7.4241281,0.19767335,27.571062,0.10004617,2.0469108,0.007427555,-0.46117091,1.5312785,210
3354,Philadelphia University,Philadelphia,PA,99600,49900,4.7852063,1.6687691,42.71978,2.7922518,2.0442297,0.13361502,-1.8004004,-8.3909502,494
3156,Redlands Community College,Oklahoma City,OK,54600,28400,15.196209,0.12213073,13.451709,0.043998931,2.0441496,0.006686169,-2.5983734,-7.4013495,283.3333333
1166,Citrus Community College,Los Angeles,CA,66500,28100,14.06103,0.40365303,14.537412,0.63414663,2.0441101,0.08916755,-1.2416952,-3.1449192,2030.666667
2849,State University Of New York College At Plattsburgh,Plattsburgh,NY,91400,44600,8.2869186,0.33409643,24.627199,0.92566407,2.0408361,0.076709025,-1.8292788,-2.7215259,872
12261,North Arkansas College,Harrison,AR,45000,25400,22.416376,0.16055733,9.0950451,0,2.0387795,0,-0.42154211,-1.3694131,331.3333333
2133,Brandeis University,Boston,MA,142700,63100,4.0012894,8.615428,50.940468,9.4620419,2.0382755,0.37860364,1.1490062,1.4029363,715
2447,William Carey University,Hattiesburg,MS,66500,31700,15.10743,0.84162831,13.485064,1.184742,2.0372465,0.17898406,-4.0794902,-4.4496822,180.6666667
2663,University Of New Mexico,Albuquerque,NM,73900,34900,13.551675,0.56410974,15.026551,0.27315173,2.0363495,0.037016634,0.14991403,-0.072337128,3079.833333
1587,Paine College,Aiken,GA,36800,34100,30.075237,0.083906338,6.7691989,0.002470867,2.0358527,0.000743119,-6.195529,5.1650872,176
2810,Sage Colleges,Albany,NY,77900,35300,11.645994,1.1038845,17.467226,0.061287962,2.0342321,0.007137593,-0.068935417,-5.424233,332
68,Ecpi University And Skyline Colleges,Virginia Beach,VA,53100,30600,19.131514,0.29589346,10.591385,0,2.0262921,0,-0.51352942,2.3039367,766
2130,Boston University,Boston,MA,126800,62000,4.0002327,7.5743399,50.435001,3.8562,2.0175173,0.15425697,-0.10322683,-2.4857347,3427.666667
11484,Advanced Institute Of Hair Design,Milwaukee,WI,78100,24300,2.5902088,0.14379369,77.881294,0.37604454,2.0172882,0.009740339,3.5261068,12.582043,58
3167,University Of Science & Arts Of Oklahoma,Chickasha,OK,59400,28400,14.598457,0.21156171,13.815786,0.042625997,2.0168917,0.006222738,-4.6139884,-10.212423,214.3333333
2226,Western New England University,Springfield,MA,99300,57100,3.8180861,0.53194469,52.819981,1.8813093,2.0167124,0.071830004,-1.1223156,-4.951293,488.6666667
3786,Peninsula College,Port Angeles,WA,64900,23600,15.143771,0.59847844,13.313685,0.089676373,2.0161941,0.013580385,-1.0614648,-1.7955552,316
3313,Widener University,Philadelphia,PA,96000,53400,6.0739813,1.2485445,33.165863,1.0822448,2.0144885,0.06573534,-1.7209448,-5.4161897,482.3333333
3247,Misericordia  University,Scranton,PA,85000,50200,7.5679622,1.5433965,26.605146,0.013347609,2.0134676,0.001010142,-2.8637712,-5.2920761,237.3333333
2795,Paul Smith's College Of Arts & Sciences,Plattsburgh,NY,76300,34000,11.007941,0.18555951,18.28924,0,2.0132689,0,-3.7144217,-7.9900026,252
3216,Portland State University,Portland,OR,86900,37200,8.3449821,1.7971348,24.099758,1.7179581,2.0111206,0.1433633,-0.045368105,-1.516134,1156.333333
33683,Midwest Technical Institute,Jackson,MS,47900,24700,19.562695,0.0505221,10.273649,0.022230728,2.0098026,0.00434893,12.899679,-6.8463116,56
4711,Linn State Technical College,Columbia,MO,66800,40600,10.33121,0.11404095,19.440708,0.039189301,2.0084603,0.004048729,-4.3939548,-8.3027477,302.6666667
3220,Southwestern Oregon Community College,Roseburg,OR,59700,27600,15.584024,0.39634871,12.883759,0.026163179,2.0078082,0.004077276,2.558418,-0.66540891,311
1358,Colorado Mesa University,Grand Junction,CO,75800,35000,8.8197489,0.55303621,22.757122,0.76079011,2.0071208,0.067099772,-0.8929522,-3.6209543,968
20746,South Arkansas Community College,El Dorado,AR,54200,24000,21.97381,0.043782149,9.1252756,0.035457324,2.0051708,0.007791325,1.9211094,10.692642,202.6666667
3485,Cumberland University,Nashville,TN,68800,37500,13.668558,0.22248772,14.668319,0.084685311,2.0049477,0.011575261,-4.509316,-12.8573,151.3333333
30955,ASA Institute Of Business & Computer Technology,New York,NY,29000,19700,44.357517,0.041586254,4.5164714,0.004262973,2.0033944,0.001890949,-4.4634881,-10.206017,275
3592,Midwestern State University,Wichita Falls,TX,70800,38000,9.0290537,0.58716589,22.184702,2.2283652,2.0030687,0.20120029,-2.1038704,-8.0886621,825
206,Ventura County Community College District,Los Angeles,CA,73700,30600,13.103684,0.76801354,15.279172,0.36339605,2.0021346,0.047618277,-2.4616935,-4.6101742,4747.333333
3955,University Of West Florida ,Pensacola,FL,79700,37500,8.8970079,0.59712327,22.497574,0.43511465,2.001611,0.038712185,-1.9144324,-5.8996701,874
5000,Pierce College,Seattle,WA,73500,33000,9.9265127,0.36097884,20.159502,0.004281745,2.0011356,0.000425028,-1.6533926,-5.7356606,1613.666667
3580,Kilgore College,Longview,TX,59900,28900,18.190565,0.44633433,11.000312,0.22981262,2.0010188,0.041804213,-0.27358603,2.6338224,903.6666667
3170,Oklahoma State University,Stillwater,OK,90000,45800,6.1238341,1.4718188,32.675652,1.8076999,2.0010026,0.11070054,-2.037164,-6.8389683,2994.666667
12260,East Arkansas Community College,West Memphis,AR,36100,19700,34.596859,0.38121986,5.7789979,0,1.9993517,0,-5.5268574,0.49739596,213
22913,Art Institute Of Seattle ,Seattle,WA,78700,29000,10.60483,1.1557503,18.848959,0.14452045,1.9988999,0.015326147,0.046528075,-0.046418786,562.3333333
2954,University Of North Carolina At Pembroke,Fayetteville,NC,63600,33100,15.239432,0.3246904,13.09861,0.017283197,1.9961538,0.002633861,-1.5650349,4.1233315,553.8333333
1110,University Of Arkansas At Fort Smith,Fort Smith,AR,58400,27800,14.775846,0.41000801,13.504115,0.69716066,1.9953473,0.10301139,1.3147473,0.19341284,972.6666667
3753,Virginia Military Institute,Staunton,VA,116700,70800,4.6043577,2.1059532,43.327759,0.10470305,1.9949648,0.004820902,-1.2006068,-4.5905976,287
2181,Massachusetts Maritime Academy,Boston,MA,105300,84800,3.2541201,0.82145977,61.262119,10.082485,1.9935429,0.32809615,0.38055804,-0.005648073,190.3333333
1839,Trine University,Fort Wayne,IN,83700,50800,4.2368031,0.39877611,47.039307,0.17660074,1.9929627,0.007482225,3.454648,-0.67807108,214.5
1753,School Of The Art Institute Of Chicago,Chicago,IL,105800,25500,7.3941455,7.0343742,26.902988,0,1.9892461,0,0.062131736,-3.2602563,280.6666667
1414,"Trinity College of Hartford, CT",Bridgeport,CT,198000,67300,3.6446056,19.217913,54.563171,6.1531739,1.9886125,0.22425893,0.13775933,0.34488505,458
3376,Thiel College,Youngstown,PA,69500,36300,11.734048,0.4396311,16.928061,0.091437764,1.9863466,0.01072935,0.9631424,-2.4235556,251.6666667
3157,Langston University,Oklahoma City,OK,38800,25300,29.319191,0.001151016,6.7743549,0.013447625,1.986186,0.003942735,-1.7365743,1.176127,374.6666667
1187,College Of The Siskiyous,Klamath Falls,CA,57500,27900,18.95545,0.38372964,10.478048,0.041468222,1.9861612,0.007860488,1.257833,0.48548546,345
3528,Union University,Jackson,TN,89300,38900,7.7227073,1.8758714,25.701424,0.04143979,1.9848456,0.003200274,-4.0329976,-7.0785904,301.5
